X,Y,FID,OBJECTID,RANK,Company,ADDRESS,ADDRESS2,City,State,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-117.19576,32.89718,419,419,119,Qualcomm,5775 MOREHOUSE DRIVE,NOT AVAILABLE,San Diego,CA,92121,SAN DIEGO,30500,23554,32.89718,-117.19576,BING MAPS,ADDRESS,6073,NOT AVAILABLE,HTTPS://WWW.QUALCOMM.COM/,5705
-122.40257,37.78877,420,420,5,Mckesson,1 POST STREET,NOT AVAILABLE,San Francisco,CA,94104,SAN FRANCISCO,68000,192487,37.78877,-122.40257,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTP://WWW.MCKESSON.COM/,2258
-122.3927,37.79059,421,421,357,Charles Schwab,211 MAIN STREET,NOT AVAILABLE,San Francisco,CA,94105,SAN FRANCISCO,16200,7644,37.79059,-122.3927,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.SCHWAB.COM/,1889
-122.39103,37.79086,422,422,178,Gap,2 FOLSOM STREET,NOT AVAILABLE,San Francisco,CA,94105,SAN FRANCISCO,135000,15516,37.79086,-122.39103,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.GAP.COM/,676
-122.39592,37.79146,423,423,157,Pg&E Corp.,77 BEALE STREET,NOT AVAILABLE,San Francisco,CA,94105,SAN FRANCISCO,24000,17666,37.79146,-122.39592,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTP://WWW.PGECORP.COM/CORP/INDEX.PAGE,1393
-122.39486,37.79387,424,424,326,Salesforce.Com,1 MARKET STREET,SUITE 300,San Francisco,CA,94105,SAN FRANCISCO,25000,8392,37.79387,-122.39486,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.SALESFORCE.COM/,179.6
-122.4024,37.7934,425,425,25,Wells Fargo,420 MONTGOMERY STREET,NOT AVAILABLE,San Francisco,CA,94163,SAN FRANCISCO,269100,94176,37.7934,-122.4024,BING MAPS,ADDRESS,6075,NOT AVAILABLE,HTTPS://WWW.WELLSFARGO.COM/,21938
-122.1504,37.48229,426,426,98,Facebook,1601 WILLOW ROAD,NOT AVAILABLE,Menlo Park,CA,94025,SAN MATEO,17048,27638,37.48229,-122.1504,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.FACEBOOK.COM/,10217
-122.21504,37.42176,427,427,493,Robert Half International,2884 SAND HILL ROAD,NOT AVAILABLE,Menlo Park,CA,94025,SAN MATEO,16400,5250,37.42176,-122.21504,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.ROBERTHALF.COM/,343.4
-122.26245,37.53073,428,428,81,Oracle,500 ORACLE PARKWAY,NOT AVAILABLE,Redwood City,CA,94065,SAN MATEO,136000,37047,37.53073,-122.26245,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.ORACLE.COM/INDEX.HTML,8901
-122.383003,37.667391,429,429,247,Core-Mark Holding,395 OYSTER POINT BOULEVARD,SUITE 415,South San Francisco,CA,94080,SAN MATEO,7688,11507,37.667391,-122.383003,MANUAL,ON-ENTITY,6081,NOT AVAILABLE,HTTPS://WWW.CORE-MARK.COM/,54.2
-122.29206,37.54322,430,430,405,Franklin Resources,1 FRANKLIN PARKWAY,NOT AVAILABLE,San Mateo,CA,94403,SAN MATEO,9059,6618,37.54322,-122.29206,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTP://WWW.FRANKLINRESOURCES.COM/CORP/HOME,1726.7
-122.28188,37.56714,431,431,92,Gilead Sciences,333 LAKESIDE DRIVE,NOT AVAILABLE,Foster City,CA,94404,SAN MATEO,9000,30390,37.56714,-122.28188,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://WWW.GILEAD.COM/,13501
-122.27658,37.5592,432,432,187,Visa,900 METRO CENTER BOULEVARD,NOT AVAILABLE,Foster City,CA,94404,SAN MATEO,14200,15082,37.5592,-122.27658,BING MAPS,ADDRESS,6081,NOT AVAILABLE,HTTPS://USA.VISA.COM/,5991
-121.92257,37.37627,433,433,264,Paypal Holdings,2211 NORTH 1ST STREET,NOT AVAILABLE,San Jose,CA,95131,SANTA CLARA,18100,10842,37.37627,-121.92257,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://INVESTOR.PAYPAL-CORP.COM/,1401
-122.08432,37.42202,434,434,27,Alphabet,1600 AMPHITHEATRE PARKWAY,NOT AVAILABLE,Mountain View,CA,94043,SANTA CLARA,72053,90272,37.42202,-122.08432,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://ABC.XYZ/,19478
-122.05465,37.39779,435,435,465,Symantec,350 ELLIS STREET,NOT AVAILABLE,Mountain View,CA,94043,SANTA CLARA,11000,5568,37.39779,-122.05465,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.SYMANTEC.COM/,2488
-122.01133,37.41266,436,436,468,Netapp,495 EAST JAVA DRIVE,NOT AVAILABLE,Sunnyvale,CA,94089,SANTA CLARA,12030,5546,37.41266,-122.01133,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.NETAPP.COM/US/INDEX.ASPX,229
-122.0253,37.4179,437,437,498,Yahoo,701 1ST AVENUE,NOT AVAILABLE,Sunnyvale,CA,94089,SANTA CLARA,8500,5169,37.4179,-122.0253,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.YAHOO.COM/,-214.3
-122.14572,37.41467,438,438,59,Hewlett Packard Enterprise,3000 HANOVER STREET,NOT AVAILABLE,Palo Alto,CA,94304,SANTA CLARA,195000,50123,37.41467,-122.14572,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.HPE.COM/US/EN/HOME.HTML,3161
-122.14572,37.41467,439,439,61,Hp,3000 HANOVER STREET,NOT AVAILABLE,Palo Alto,CA,94304,SANTA CLARA,49000,48238,37.41467,-122.14572,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW8.HP.COM/US/EN/HOME.HTML,2496
-122.15025,37.39455,440,440,383,Tesla,3500 DEER CREEK ROAD,NOT AVAILABLE,Palo Alto,CA,94304,SANTA CLARA,30025,7000,37.39455,-122.15025,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.TESLA.COM/,-674.9
-122.03042,37.33177,441,441,3,Apple,1 INFINITE LOOP,NOT AVAILABLE,Cupertino,CA,95014,SANTA CLARA,116000,215639,37.33177,-122.03042,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.APPLE.COM/,45687
-121.96263,37.25958,442,442,314,Netflix,100 WINCHESTER CIRCLE,NOT AVAILABLE,Los Gatos,CA,95032,SANTA CLARA,3850,8831,37.25958,-121.96263,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.NETFLIX.COM/,186.7
-121.92934,37.39015,443,443,414,Sanmina,2700 NORTH 1ST STREET,NOT AVAILABLE,Milpitas,CA,95035,SANTA CLARA,40178,6481,37.39015,-121.92934,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.SANMINA.COM/,187.8
-121.96588,37.37173,444,444,387,Nvidia,2788 SAN TOMAS EXPRESSWAY,NOT AVAILABLE,Santa Clara,CA,95051,SANTA CLARA,10299,6910,37.37173,-121.96588,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.NVIDIA.COM/CONTENT/GLOBAL/GLOBAL.PHP,1666
-121.9786,37.37749,445,445,265,Applied Materials,3050 BOWERS AVENUE,NOT AVAILABLE,Santa Clara,CA,95054,SANTA CLARA,16150,10825,37.37749,-121.9786,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTP://WWW.APPLIEDMATERIALS.COM/,1721
-121.96375,37.38851,446,446,47,Intel,2200 MISSION COLLEGE BOULEVARD,NOT AVAILABLE,Santa Clara,CA,95054,SANTA CLARA,106000,59387,37.38851,-121.96375,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.INTEL.COM/CONTENT/WWW/US/EN/HOMEPAGE.HTML,10316
-121.92611,37.295143,447,447,310,Ebay,2025 HAMILTON AVENUE,NOT AVAILABLE,San Jose,CA,95125,SANTA CLARA,12600,8979,37.295143,-121.92611,MANUAL,ON-ENTITY,6085,NOT AVAILABLE,HTTPS://WWW.EBAY.COM/,7266
-121.9537,37.40866,448,448,60,Cisco Systems,170 WEST TASMAN DRIVE,NOT AVAILABLE,San Jose,CA,95134,SANTA CLARA,73700,49247,37.40866,-121.9537,BING MAPS,ADDRESS,6085,NOT AVAILABLE,HTTPS://WWW.CISCO.COM/,10739
-97.28386,37.62239,449,449,393,Spirit Aerosystems Holdings,3801 SOUTH OLIVER STREET,NOT AVAILABLE,Wichita,KS,67210,SEDGWICK,14400,6793,37.62239,-97.28386,BING MAPS,ADDRESS,20173,NOT AVAILABLE,HTTP://WWW.SPIRITAERO.COM/,469.7
-90.05605,35.14201,450,450,270,Autozone,123 SOUTH FRONT STREET,NOT AVAILABLE,Memphis,TN,38103,SHELBY,66780,10636,35.14201,-90.05605,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTPS://WWW.AUTOZONE.COM/,1241
-89.85831,35.10565,451,451,58,Fedex,942 SOUTH SHADY GROVE ROAD,NOT AVAILABLE,Memphis,TN,38120,SHELBY,335767,50365,35.10565,-89.85831,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTPS://WWW.FEDEX.COM/EN-US/HOME.HTML,1820
-89.84948,35.10015,452,452,133,International Paper,6400 POPLAR AVENUE,NOT AVAILABLE,Memphis,TN,38197,SHELBY,55000,21079,35.10015,-89.84948,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTP://WWW.INTERNATIONALPAPER.COM/,904
-77.05759,42.14462,453,453,298,Corning,1 RIVERFRONT PLAZA,NOT AVAILABLE,Corning,NY,14831,STEUBEN,40700,9390,42.14462,-77.05759,BING MAPS,ADDRESS,36101,NOT AVAILABLE,HTTPS://WWW.CORNING.COM/WORLDWIDE/EN.HTML,3695
-71.05899,42.35306,454,454,271,State Street Corp.,1 LINCOLN STREET,NOT AVAILABLE,Boston,MA,2111,SUFFOLK,33783,10635,42.35306,-71.05899,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTP://WWW.STATESTREET.COM/HOME.HTML,2143
-71.07977,42.34652,455,455,449,American Tower,116 HUNTINGTON AVENUE,FLOOR 11,Boston,MA,2116,SUFFOLK,4507,5786,42.34652,-71.07977,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTP://WWW.AMERICANTOWER.COM/CORPORATEUS/GLOBAL-COUNTRY-SELECTOR/INDEX.HTM,956.4
-71.07208,42.35006,456,456,75,Liberty Mutual Insurance Group,175 BERKELEY STREET,NOT AVAILABLE,Boston,MA,2116,SUFFOLK,50000,38308,42.35006,-71.07208,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTPS://WWW.LIBERTYMUTUAL.COM/,1006
-82.54941,36.53579,457,457,309,Eastman Chemical,200 SOUTH WILCOX DRIVE,NOT AVAILABLE,Kingsport,TN,37660,SULLIVAN,14000,9008,36.53579,-82.54941,BING MAPS,ADDRESS,47163,NOT AVAILABLE,HTTPS://WWW.EASTMAN.COM/PAGES/HOME.ASPX,854
-81.518515,41.083253,458,458,196,Firstenergy,76 SOUTH MAIN STREET,NOT AVAILABLE,Akron,OH,44308,SUMMIT,15707,14156,41.083253,-81.518515,MANUAL,ON-ENTITY,39153,NOT AVAILABLE,HTTPS://WWW.FIRSTENERGYCORP.COM/FEHOME.HTML,-6177
-81.47725,41.05943,459,459,184,Goodyear Tire & Rubber,200 INNOVATION WAY,NOT AVAILABLE,Akron,OH,44316,SUMMIT,66000,15158,41.05943,-81.47725,BING MAPS,ADDRESS,39153,NOT AVAILABLE,HTTPS://WWW.GOODYEAR.COM/,1264
-97.08751,32.90274,460,460,321,Gamestop,625 WESTPORT PARKWAY,NOT AVAILABLE,Grapevine,TX,76051,TARRANT,41750,8608,32.90274,-97.08751,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTPS://WWW.GAMESTOP.COM/,353.2
-97.33065,32.75605,461,461,232,D.R. Horton,301 COMMERCE STREET,NOT AVAILABLE,Fort Worth,TX,76102,TARRANT,6976,12157,32.75605,-97.33065,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTP://WWW.DRHORTON.COM/,886.3
-97.05058,32.82564,462,462,67,American Airlines Group,4333 AMON CARTER BOULEVARD,NOT AVAILABLE,Fort Worth,TX,76155,TARRANT,122300,40180,32.82564,-97.05058,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTPS://WWW.AA.COM/HOMEPAGE.DO,2676
-97.64599,30.43797,463,463,228,Arconic,1007 SOUTH HEATHERWILDE BOULEVARD,SUITE 700,Austin,TX,78660,TRAVIS,41500,12394,30.43797,-97.64599,BING MAPS,ADDRESS,48453,NOT AVAILABLE,HTTPS://WWW.ARCONIC.COM/GLOBAL/EN/HOME.ASP,-941
-97.75277,30.27086,464,464,176,Whole Foods Market,550 BOWIE STREET,NOT AVAILABLE,Austin,TX,78703,TRAVIS,73515,15724,30.27086,-97.75277,BING MAPS,ADDRESS,48453,NOT AVAILABLE,HTTPS://WWW.WHOLEFOODSMARKET.COM/,507
-95.99153,36.15043,465,465,312,Oneok,100 WEST 5TH STREET,NOT AVAILABLE,Tulsa,OK,74103,TULSA,2384,8921,36.15043,-95.99153,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://WWW.ONEOK.COM/,352
-95.92557,36.07226,466,466,237,Ngl Energy Partners,6120 SOUTH YALE AVENUE,NOT AVAILABLE,Tulsa,OK,74136,TULSA,3200,11742,36.07226,-95.92557,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://WWW.NGLENERGYPARTNERS.COM/,-198.9
-95.99151,36.15435,467,467,367,Williams,1 WILLIAMS CENTER,NOT AVAILABLE,Tulsa,OK,74172,TULSA,5604,7499,36.15435,-95.99151,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://CO.WILLIAMS.COM/,-424
-74.30522,40.69729,468,468,233,Bed Bath & Beyond,650 LIBERTY AVENUE,NOT AVAILABLE,Union,NJ,7083,UNION,62000,12104,40.69729,-74.30522,BING MAPS,ADDRESS,34039,NOT AVAILABLE,HTTPS://WWW.BEDBATHANDBEYOND.COM/,841.5
-74.34783,40.70987,469,469,254,Celgene,86 MORRIS AVENUE,NOT AVAILABLE,Summit,NJ,7901,UNION,7132,11229,40.70987,-74.34783,BING MAPS,ADDRESS,34039,NOT AVAILABLE,HTTP://WWW.CELGENE.COM/,1999.2
-92.66231,33.21469,470,470,291,Murphy Usa,200 PEACH STREET,NOT AVAILABLE,El Dorado,AR,71730,UNION,6600,9633,33.21469,-92.66231,BING MAPS,ADDRESS,5139,NOT AVAILABLE,HTTPS://WWW.MURPHYUSA.COM/,221.5
-87.546,37.98045,471,471,413,Berry Global Group,301 NORTH KENTUCKY AVENUE,NOT AVAILABLE,Evansville,IN,47711,VANDERBURGH,21000,6489,37.98045,-87.546,BING MAPS,ADDRESS,18163,NOT AVAILABLE,HTTP://WWW.BERRYGLOBAL.COM/,236
-118.91968,34.19201,472,472,123,Amgen,1 AMGEN CENTER DRIVE,NOT AVAILABLE,Thousand Oaks,CA,91320,VENTURA,19200,22991,34.19201,-118.91968,BING MAPS,ADDRESS,6111,NOT AVAILABLE,HTTPS://WWW.AMGEN.COM/,7722
-94.15459,36.15401,473,473,82,Tyson Foods,2200 WEST DON TYSON PARKWAY,NOT AVAILABLE,Springdale,AR,72762,WASHINGTON,114000,36881,36.15401,-94.15459,BING MAPS,ADDRESS,5143,NOT AVAILABLE,HTTPS://WWW.TYSON.COM/,1768
-122.82844,45.50715,474,474,88,Nike,1 BOWERMAN DRIVE,NOT AVAILABLE,Beaverton,OR,97005,WASHINGTON,70700,32376,45.50715,-122.82844,BING MAPS,ADDRESS,41067,NOT AVAILABLE,HTTPS://WWW.NIKE.COM/US/EN_US/,3760
-81.76289,40.85039,475,475,346,J.M. Smucker,1 STRAWBERRY LANE,NOT AVAILABLE,Orrville,OH,44667,WAYNE,6910,7811,40.85039,-81.76289,BING MAPS,ADDRESS,39169,NOT AVAILABLE,HTTP://WWW.JMSMUCKER.COM/,688.7
-83.2094,42.31475,476,476,10,Ford Motor,1 AMERICAN ROAD,NOT AVAILABLE,Dearborn,MI,48126,WAYNE,201000,151800,42.31475,-83.2094,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.FORD.COM/,4596
-83.24257,42.26778,477,477,372,Masco,21001 VAN BORN ROAD,NOT AVAILABLE,Taylor,MI,48180,WAYNE,26000,7357,42.26778,-83.24257,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTP://MASCO.COM/,491
-83.05739,42.33338,478,478,272,Dte Energy,1 ENERGY PLAZA,NOT AVAILABLE,Detroit,MI,48226,WAYNE,10000,10630,42.33338,-83.05739,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.NEWLOOK.DTEENERGY.COM/WPS/WCM/CONNECT/DTE-WEB/HOME,868
-83.044951,42.330347,479,479,286,Ally Financial,500 WOODWARD AVENUE,NOT AVAILABLE,Detroit,MI,48226,WAYNE,7600,9835,42.330347,-83.044951,MANUAL,ON-ENTITY,26163,NOT AVAILABLE,HTTPS://WWW.ALLY.COM/,1067
-83.04079,42.32942,480,480,8,General Motors,300 RENAISSANCE CENTER,NOT AVAILABLE,Detroit,MI,48265,WAYNE,225000,166380,42.32942,-83.04079,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.GM.COM/,9427
-73.72124,41.10754,481,481,32,Ibm,1 NEW ORCHARD ROAD,NOT AVAILABLE,Armonk,NY,10504,WESTCHESTER,414400,79919,41.10754,-73.72124,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.IBM.COM/US-EN/,11872
-73.71059,41.02329,482,482,267,Mastercard,2000 PURCHASE STREET,NOT AVAILABLE,Purchase,NY,10577,WESTCHESTER,11900,10776,41.02329,-73.71059,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.MASTERCARD.US/EN-US.HTML,4059
-73.69335,41.03475,483,483,44,Pepsico,700 ANDERSON HILL ROAD,NOT AVAILABLE,Purchase,NY,10577,WESTCHESTER,264000,62799,41.03475,-73.69335,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.PEPSI.COM/EN-US/,6329
-86.8094,35.97105,484,484,480,Delek Us Holdings,7102 COMMERCE WAY,NOT AVAILABLE,Brentwood,TN,37027,WILLIAMSON,1326,5414,35.97105,-86.8094,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.DELEKUS.COM/,-153.7
-86.76894,36.04162,485,485,374,Lifepoint Health,330 SEVEN SPRINGS WAY,NOT AVAILABLE,Brentwood,TN,37027,WILLIAMSON,47000,7274,36.04162,-86.76894,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.LIFEPOINTHEALTH.NET/,121.9
-86.813115,36.032478,486,486,396,Tractor Supply,5401 VIRGINIA WAY,NOT AVAILABLE,Brentwood,TN,37027,WILLIAMSON,19500,6780,36.032478,-86.813115,MANUAL,ON-ENTITY,47187,NOT AVAILABLE,HTTPS://WWW.TRACTORSUPPLY.COM/,437.1
-86.81122,35.95185,487,487,130,Community Health Systems,4000 MERIDIAN BOULEVARD,NOT AVAILABLE,Franklin,TN,37067,WILLIAMSON,108000,21374,35.95185,-86.81122,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.CHS.NET/,-1721
-97.67513,30.48641,488,488,41,Dell Technologies,1 DELL WAY,NOT AVAILABLE,Round Rock,TX,78682,WILLIAMSON,138000,64806,30.48641,-97.67513,BING MAPS,ADDRESS,48491,NOT AVAILABLE,HTTP://WWW.DELL.COM/EN-US,-1672
-88.54267,43.99301,489,489,425,Oshkosh,2307 OREGON STREET,NOT AVAILABLE,Oshkosh,WI,54902,WINNEBAGO,13800,6279,43.99301,-88.54267,BING MAPS,ADDRESS,55139,NOT AVAILABLE,HTTPS://WWW.OSHKOSH.COM/,216.4
-83.64698,41.52773,490,490,401,Owens-Illinois,1 MICHAEL OWENS WAY,NOT AVAILABLE,Perrysburg,OH,43551,WOOD,27000,6702,41.52773,-83.64698,BING MAPS,ADDRESS,39173,NOT AVAILABLE,HTTP://WWW.O-I.COM/,209
-85.68454,42.82551,491,491,350,Spartannash,850 76TH STREET SW,NOT AVAILABLE,Byron Center,MI,49315,KENT,11500,7735,42.82551,-85.68454,MANUAL,ON-ENTITY,26081,NOT AVAILABLE,HTTPS://WWW.SPARTANNASH.COM/,56.8
-88.12328,43.12196,492,492,150,Kohl'S,N56W17000 RIDGEWOOD DRIVE,NOT AVAILABLE,Menomonee Falls,WI,53051,WAUKESHA,85000,18686,43.12196,-88.12328,MANUAL,ON-ENTITY,55133,NOT AVAILABLE,HTTPS://WWW.KOHLS.COM/,556
-74.44296,40.49804,493,493,35,Johnson & Johnson,1 JOHNSON AND JOHNSON PLAZA,NOT AVAILABLE,New Brunswick,NJ,8933,MIDDLESEX,126400,71890,40.49804,-74.44296,MANUAL,ON-ENTITY,34023,NOT AVAILABLE,HTTPS://WWW.JNJ.COM/,16540
-95.96546,41.25718,494,494,324,Peter Kiewit Sons',3555 FARNAM STREET,KIEWIT PLAZA,Omaha,NE,68131,DOUGLAS,20000,8573,41.25718,-95.96546,MANUAL,ON-ENTITY,55,NOT AVAILABLE,HTTPS://WWW.KIEWIT.COM/?LANG=EN,396
-95.96229,41.25847,495,495,342,Mutual Of Omaha Insurance,3300 MUTUAL OF OMAHA PLAZA,NOT AVAILABLE,Omaha,NE,68175,DOUGLAS,5732,7899,41.25847,-95.96229,MANUAL,ON-ENTITY,55,NOT AVAILABLE,HTTPS://WWW.MUTUALOFOMAHA.COM/,356.6
-87.89156,42.30212,496,496,111,Abbvie,1 NORTH WAUKEGAN,NOT AVAILABLE,North Chicago,IL,60064,LAKE,30000,25638,42.30212,-87.89156,MANUAL,ON-ENTITY,17097,NOT AVAILABLE,HTTPS://WWW.ABBVIE.COM/,5953
-75.16848,39.95468,497,497,31,Comcast,1701 JOHN F KENNEDY BOULEVARD,COMCAST CENTER,Philadelphia,PA,19103,PHILADELPHIA,159000,80403,39.95468,-75.16848,MANUAL,ON-ENTITY,42101,NOT AVAILABLE,HTTPS://CORPORATE.COMCAST.COM/,8695
-84.50542,39.10311,498,498,36,Procter & Gamble,1 PROCTER AND GAMBLE PLAZA,NOT AVAILABLE,Cincinnati,OH,45202,HAMILTON,105000,71726,39.10311,-84.50542,MANUAL,ON-ENTITY,39061,NOT AVAILABLE,HTTPS://US.PG.COM/,10508
-93.26949,44.97526,499,499,239,Ameriprise Financial,55 AMERIPRISE FINANCIAL CENTER,AMERIPRISE FINANCIAL CENTER,Minneapolis,MN,55474,HENNEPIN,13195,11735,44.97526,-93.26949,MANUAL,ON-ENTITY,27053,NOT AVAILABLE,HTTPS://WWW.AMERIPRISE.COM/,1314
-92.99524,44.95067,500,500,94,3M,2501 HUDSON ROAD,NOT AVAILABLE,Maplewood,MN,55144,RAMSEY,91584,30109,44.95067,-92.99524,MANUAL,ON-ENTITY,27123,NOT AVAILABLE,HTTPS://WWW.3M.COM/3M/EN_US/COMPANY-US/,5050
